pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
[ 1.97015269  1.93069191  5.99709815  7.99716331  3.46963536 11.79355672],"[2.0, 2.0, 6.0, 8.0, 3.5, 12.0]","[1.7000000000000002, 2.0, 6.0, 8.0, 3.5, 12.0]",0.2999999999999998,"[0.09999999999999964, 0.10000000000000053, 0.09999999999999964, 0.1999999999999993, 0.40000000000000036, 0.09999999999999964, 0.5, 0.0, 0.5999999999999996, 0.2625000000000002, 0.22499999999999964, 0.1875, 0.2625000000000002, 0.22499999999999964, 0.1875, 0.4071428571428566, 0.3576923076923073, 0.5142857142857142, 0.4153846153846148, 0.621428571428571, 0.4730769230769232, 0.4730769230769232, 0.6461538461538465, 0.8192307692307699]"
[0.04139885 2.2329654  5.91985917 7.87796958 3.50244488 4.28447883],"[0.0, 2.2, 6.0, 8.0, 3.5, 4.2]","[0.0, 2.2, 6.0, 8.0, 3.5, 2.4]",1.1678571428571436,"[0.07500000000000018, 0.14999999999999858, 0.22500000000000053, 0.07500000000000018, 0.15000000000000036, 0.07500000000000018, 0.29999999999999893, 0.07500000000000107, 0.45000000000000195, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.1642857142857128, 0.17967032967032992, 0.38928571428571423, 0.35934065934065895, 0.38928571428571423, 0.5390109890109889, 0.7785714285714285, 0.9582417582417584, 0.38928571428571423, 0.7486263736263732, 8.881784197001252e-16, 0.5390109890109898]"
[1.95417841 3.97685568 5.97205649 7.98461687 4.14474079 8.09525477],"[2.0, 4.0, 6.0, 8.0, 4.0, 7.8]","[2.0, 4.0, 6.0, 8.0, 4.0, 9.6]",0.4615384615384608,"[0.08589743589743559, 0.08589743589743559, 0.08589743589743559, 0.17179487179487118, 0.08589743589743559, 0.0, 0.23589743589743506, 0.21410256410256334, 0.19230769230769162, 0.23589743589743506, 0.21410256410256334, 0.19230769230769162, 0.20641025641025568, 0.3089743589743583, 0.301648351648351, 0.36025641025640986, 0.39688644688644636, 0.41153846153846096, 0.4115384615384614, 0.10384615384615348, 0.5653846153846152, 0.05000000000000071, 0.7692307692307692, 0.1538461538461533]"
[ 1.98807276  3.9859933   5.99529091  7.8733546   1.98452499 11.06165893],"[2.0, 4.0, 6.0, 8.0, 2.0, 10.799999999999999]","[2.0, 4.0, 6.0, 8.0, 2.0, 12.0]",0.3076923076923084,"[0.0925824175824177, 0.0925824175824177, 0.0925824175824177, 0.1851648351648354, 0.0925824175824177, 0.0, 0.24258241758241805, 0.20741758241758212, 0.17225274725274708, 0.24258241758241805, 0.20741758241758212, 0.17225274725274708, 0.372985347985348, 0.1825091575091573, 0.4682234432234429, 0.0872710622710624, 0.5341575091575086, 0.007967032967033383, 0.4395604395604398, 0.1318681318681323, 0.593406593406594, 0.0219780219780219, 0.7692307692307692]"
[1.91758055 3.87198391 5.97367767 7.35568019 3.22963171 4.28697519],"[1.9000000000000001, 3.8000000000000003, 6.0, 7.2, 3.0, 4.2]","[1.9000000000000001, 3.8000000000000003, 6.0, 7.2, 1.5, 4.2]",0.9192857142857136,"[0.07821428571428601, 0.15642857142857158, 0.07821428571428513, 0.07821428571428646, 0.15642857142857158, 0.31285714285714317, 0.07821428571428646, 0.0, 0.22785714285714365, 0.2210714285714288, 0.21428571428571486, 0.22785714285714365, 0.24142857142857155, 0.2210714285714288, 0.2482142857142864, 0.21428571428571486, 0.0717857142857139, 0.6128571428571421, 0.3064285714285706, 0.7542857142857136, 0.3064285714285715, 0.8957142857142846, 1.021428571428571, 0.9742857142857133, 0.7149999999999994, 0.9978571428571419, 0.4085714285714275, 0.8328571428571423]"
[1.91483033 2.15076289 5.97633833 7.941486   3.49723311 4.20257103],"[1.9000000000000001, 2.2, 6.0, 8.0, 3.5, 4.2]","[1.9000000000000001, 2.2, 6.0, 8.0, 3.5, 2.4]",0.9642857142857144,"[0.07499999999999973, 0.1499999999999999, 0.07500000000000062, 0.07499999999999973, 0.15000000000000036, 0.30000000000000027, 0.07499999999999973, 0.375, 0.0, 0.44999999999999973, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.09642857142857109, 0.14835164835164782, 0.3214285714285712, 0.29670329670329565, 0.3214285714285712, 0.44505494505494436, 0.6428571428571423, 0.7912087912087911, 0.3214285714285712, 0.6181318681318668, 8.881784197001252e-16, 0.44505494505494525]"
[0.12851653 1.89116426 5.9537058  7.9968476  3.50230544 4.20264026],"[0.1, 1.8, 6.0, 8.0, 3.5, 4.2]","[0.1, 1.8, 6.0, 8.0, 2.0, 4.2]",1.1785714285714288,"[0.07500000000000018, 0.15000000000000036, 0.22500000000000053, 0.29999999999999893, 0.0, 0.15000000000000036, 0.07500000000000107, 0.3000000000000016, 0.0749999999999984, 0.4499999999999993, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.1678571428571436, 0.18131868131868156, 0.39285714285714235, 0.36263736263736224, 0.39285714285714324, 0.5439560439560438, 0.7857142857142856, 0.9670329670329672, 0.39285714285714324, 0.7554945054945055, 0.0, 0.5439560439560438]"
[ 1.93428744  3.91756252  5.97211827  7.99425331  8.35738169 11.73318257],"[1.9000000000000001, 4.0, 6.0, 8.0, 8.5, 12.0]","[1.6, 4.0, 6.0, 8.0, 8.5, 12.0]",0.28076923076923066,"[0.09358974358974415, 0.1871794871794874, 0.09358974358974326, 0.09358974358974326, 0.18717948717948651, 0.09358974358974326, 0.0, 0.24451923076923077, 0.20826923076922998, 0.17201923076923098, 0.24451923076923077, 0.20826923076922998, 0.17201923076923098, 0.22884615384615348, 0.33269230769230784, 0.17692307692307718, 0.38461538461538414, 0.125, 0.4365384615384613, 0.4365384615384613, 0.5923076923076929, 0.7480769230769235]"
[1.91185179 3.36820711 5.93563018 7.99776016 3.4607224  9.33609325],"[1.9000000000000001, 3.4000000000000004, 6.0, 8.0, 3.5, 9.6]","[1.9000000000000001, 3.4000000000000004, 6.0, 8.0, 3.5, 11.4]",0.48461538461538467,"[0.09230769230769376, 0.18461538461538574, 0.09230769230769198, 0.09230769230769198, 0.18461538461538396, 0.3692307692307697, 0.09230769230769198, 0.4615384615384617, 0.0, 0.5538461538461545, 0.2457692307692314, 0.2146153846153851, 0.18346153846153967, 0.2457692307692314, 0.2146153846153851, 0.18346153846153967, 0.37692307692307736, 0.33076923076923137, 0.4769230769230779, 0.384615384615385, 0.5769230769230766, 0.4384615384615387, 0.4384615384615387, 0.11538461538461586, 0.6000000000000005, 0.04615384615384599, 0.8076923076923084, 0.16153846153846096]"
[0.06948988 0.34603659 5.98889528 7.99587172 3.5032624  4.20195742],"[0.1, 0.4, 6.0, 8.0, 3.5, 4.2]","[0.1, 0.4, 6.0, 8.0, 3.5, 2.4]",1.253571428571429,"[0.0749999999999984, 0.14999999999999947, 0.22499999999999964, 0.2999999999999998, 0.0, 0.14999999999999947, 0.07500000000000018, 0.2999999999999998, 0.375, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.2678571428571441, 0.19285714285714306, 0.4178571428571418, 0.38571428571428434, 0.4178571428571436, 0.5785714285714283, 0.8357142857142854, 1.0285714285714294, 0.4178571428571436, 0.8035714285714279, 8.881784197001252e-16, 0.5785714285714292]"
[0.12650864 0.26296098 5.3229349  7.97204814 3.50233682 4.20264009],"[0.1, 0.2, 5.3999999999999995, 8.0, 3.5, 4.2]","[0.1, 0.2, 5.3999999999999995, 8.0, 2.0, 4.2]",1.2664285714285715,"[0.07500000000000018, 0.14999999999999858, 0.22499999999999964, 0.2999999999999998, 0.0, 0.14999999999999858, 0.22499999999999964, 0.2999999999999998, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.347142857142857, 0.1948351648351654, 0.42214285714285626, 0.389670329670329, 0.42214285714285804, 0.5845054945054953, 0.8442857142857143, 1.0391208791208797, 0.42214285714285804, 0.811813186813187, 0.0, 0.5845054945054953]"
[0.11725152 0.97676568 5.88715544 7.9476873  3.49830089 4.20331012],"[0.1, 1.0, 6.0, 8.0, 3.5, 4.2]","[0.1, 1.0, 6.0, 8.0, 2.0, 4.2]",1.2214285714285715,"[0.07500000000000018, 0.15000000000000036, 0.22499999999999876, 0.2999999999999998, 0.0, 0.15000000000000036, 0.07500000000000018, 0.29999999999999893, 0.07500000000000107, 0.45000000000000107, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.18214285714285605, 0.18791208791208902, 0.4071428571428566, 0.3758241758241754, 0.4071428571428575, 0.5637362637362644, 0.8142857142857141, 1.002197802197803, 0.4071428571428575, 0.7829670329670328, 0.0, 0.5637362637362644]"
[1.66060105 2.17415831 5.99405922 7.95458257 4.0068238  2.28299122],"[1.7000000000000002, 2.2, 6.0, 8.0, 4.0, 2.4]","[1.7000000000000002, 2.2, 6.0, 8.0, 4.0, 0.6]",0.9857142857142849,"[0.08507326007325933, 0.17014652014652043, 0.08507326007325933, 0.3402930402930391, 0.08507326007326022, 0.5104395604395595, 0.17014652014651954, 0.34029304029304, 0.08507326007326022, 0.4253663003662993, 0.0, 0.5104395604395604, 0.2411172161172157, 0.22701465201465076, 0.2129120879120876, 0.2411172161172157, 0.22701465201465076, 0.2129120879120876, 0.1962454212454201, 0.3141941391941394, 0.30576923076922924, 0.3731684981684982, 0.41529304029304015, 0.43214285714285694, 0.07335164835164854, 0.6571428571428566, 0.3285714285714292, 1.314285714285715, 0.3285714285714283, 1.7355311355311356]"
[0.12650864 0.17214279 5.3229349  7.97204814 3.50232484 4.20264009],"[0.1, 0.2, 5.3999999999999995, 8.0, 3.5, 4.2]","[0.1, 0.2, 5.3999999999999995, 8.0, 2.0, 4.2]",1.2664285714285715,"[0.07500000000000018, 0.14999999999999858, 0.22499999999999964, 0.2999999999999998, 0.0, 0.14999999999999858, 0.22499999999999964, 0.2999999999999998, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.347142857142857, 0.1948351648351654, 0.42214285714285626, 0.389670329670329, 0.42214285714285804, 0.5845054945054953, 0.8442857142857143, 1.0391208791208797, 0.42214285714285804, 0.811813186813187, 0.0, 0.5845054945054953]"
[ 1.93420808  3.88868648  5.99326488  7.87796958  3.65325982 11.59820775],"[1.9000000000000001, 3.8000000000000003, 6.0, 8.0, 3.5, 11.4]","[1.6, 3.8000000000000003, 6.0, 8.0, 3.5, 11.4]",0.2942307692307695,"[0.09807692307692317, 0.19615384615384635, 0.09807692307692228, 0.09807692307692406, 0.19615384615384635, 0.3923076923076927, 0.09807692307692406, 0.0, 0.25038461538461654, 0.2065384615384609, 0.1626923076923079, 0.25038461538461654, 0.2065384615384609, 0.1626923076923079, 0.3918498168498168, 0.3467948717948719, 0.48946886446886495, 0.3993589743589743, 0.5870879120879122, 0.45192307692307754, 0.45192307692307754, 0.1365384615384615, 0.6096153846153847, 0.7673076923076927]"
[1.84377534 3.93584063 5.99175498 7.99078101 5.41413408 6.72436094],"[1.8, 4.0, 6.0, 8.0, 5.5, 6.6]","[1.8, 4.0, 6.0, 8.0, 7.0, 6.6]",0.47307692307692273,"[0.08012820512820529, 0.16025641025641058, 0.08012820512820484, 0.32051282051282026, 0.08012820512820529, 0.16025641025641013, 0.08012820512820529, 0.0, 0.23064102564102518, 0.22089743589743538, 0.21115384615384558, 0.23064102564102518, 0.22089743589743538, 0.21115384615384558, 0.18782051282051304, 0.0826923076923074, 0.13525641025641022, 0.07500000000000018, 0.15769230769230802, 0.15769230769230713, 0.42051282051282035, 0.31538461538461515, 0.3679487179487171, 0.15769230769230713, 0.31538461538461426, 0.0]"
[1.46640252 0.60689989 5.94961735 7.93401428 3.50251937 4.20453875],"[1.5, 0.6000000000000001, 6.0, 8.0, 3.5, 4.2]","[1.5, 0.6000000000000001, 6.0, 8.0, 2.0, 4.2]",1.0928571428571425,"[0.07499999999999929, 0.15000000000000036, 0.07500000000000018, 0.2999999999999998, 0.07500000000000018, 0.4500000000000002, 0.15000000000000036, 0.29999999999999893, 0.07500000000000018, 0.375, 0.0, 0.4500000000000002, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.13928571428571423, 0.16813186813186753, 0.3642857142857139, 0.33626373626373507, 0.36428571428571477, 0.5043956043956044, 0.7285714285714286, 0.8967032967032962, 0.36428571428571477, 0.7005494505494507, 0.0, 0.5043956043956044]"
[0.42555727 1.20030898 5.42633686 7.84056408 3.502383   4.19868068],"[0.4, 1.2000000000000002, 5.3999999999999995, 8.0, 3.5, 4.2]","[0.4, 1.2000000000000002, 5.3999999999999995, 8.0, 3.5, 2.4]",1.189285714285715,"[0.07499999999999929, 0.14999999999999947, 0.07500000000000195, 0.3000000000000016, 0.0749999999999984, 0.4499999999999993, 0.14999999999999947, 0.2999999999999998, 0.0749999999999984, 0.375, 0.0, 0.4499999999999984, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.1714285714285726, 0.1829670329670341, 0.39642857142857046, 0.3659340659340655, 0.39642857142857135, 0.5489010989010987, 0.7928571428571418, 0.9758241758241759, 0.39642857142857135, 0.7623626373626369, 8.881784197001252e-16, 0.5489010989010996]"
[0.06948988 0.49428399 5.98889528 7.99587172 3.5032624  4.20202647],"[0.1, 0.4, 6.0, 8.0, 3.5, 4.2]","[0.1, 0.4, 6.0, 8.0, 3.5, 2.4]",1.253571428571429,"[0.0749999999999984, 0.14999999999999947, 0.22499999999999964, 0.2999999999999998, 0.0, 0.14999999999999947, 0.07500000000000018, 0.2999999999999998, 0.375, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.14999999999999858, 0.2678571428571441, 0.19285714285714306, 0.4178571428571418, 0.38571428571428434, 0.4178571428571436, 0.5785714285714283, 0.8357142857142854, 1.0285714285714294, 0.4178571428571436, 0.8035714285714279, 8.881784197001252e-16, 0.5785714285714292]"
[ 1.84735929  3.43839255  5.97499595  7.97839204  3.48482296 11.03010808],"[1.8, 3.4000000000000004, 6.0, 8.0, 3.5, 10.799999999999999]","[1.8, 3.4000000000000004, 6.0, 8.0, 3.5, 12.0]",0.32692307692307665,"[0.09615384615384492, 0.19230769230769162, 0.0961538461538467, 0.38461538461538414, 0.0961538461538467, 0.1923076923076934, 0.384615384615385, 0.09615384615384581, 0.48076923076923084, 0.0, 0.5769230769230766, 0.251442307692308, 0.21442307692307683, 0.17740384615384563, 0.251442307692308, 0.21442307692307683, 0.17740384615384563, 0.3896520146520155, 0.34294871794871895, 0.4908424908424909, 0.3974358974358978, 0.5920329670329672, 0.45192307692307754, 0.45192307692307754, 0.125, 0.615384615384615, 0.038461538461538325, 0.8173076923076916]"
[0.3363239  2.84516569 5.9911534  7.29363953 3.50269323 4.19896176],"[0.30000000000000004, 2.8000000000000003, 6.0, 7.2, 3.5, 4.2]","[0.30000000000000004, 2.8000000000000003, 6.0, 7.2, 2.0, 4.2]",1.1217857142857142,"[0.07500000000000018, 0.14999999999999947, 0.07500000000000018, 0.3000000000000007, 0.07499999999999929, 0.4499999999999993, 0.14999999999999947, 0.29999999999999893, 0.07499999999999929, 0.375, 0.0, 0.4499999999999993, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.14892857142857174, 0.17258241758241688, 0.3739285714285714, 0.34516483516483465, 0.3739285714285714, 0.5177472527472524, 0.7478571428571428, 0.9204395604395597, 0.3739285714285714, 0.7190934065934069, 0.0, 0.5177472527472524]"
[1.88979612 3.99810389 5.97680886 7.98955771 7.38105124 8.2509915 ],"[1.9000000000000001, 4.0, 6.0, 8.0, 7.5, 8.4]","[1.9000000000000001, 4.0, 6.0, 8.0, 9.0, 8.4]",0.467307692307692,"[0.08589743589743559, 0.17179487179487118, 0.08589743589743559, 0.08589743589743648, 0.17179487179487207, 0.08589743589743648, 8.881784197001252e-16, 0.23644230769230834, 0.21519230769230813, 0.1939423076923079, 0.23644230769230834, 0.21519230769230813, 0.1939423076923079, 0.41346153846153877, 0.101923076923077, 0.36153846153846114, 0.05384615384615277, 0.3634615384615376, 0.15576923076923155, 0.4153846153846157, 0.5192307692307692, 0.3634615384615385, 0.3634615384615385, 0.3115384615384613, 0.20769230769230784]"
[1.97015269 1.9753726  5.97423616 7.9553246  3.51298971 8.38155461],"[2.0, 2.0, 6.0, 8.0, 3.5, 8.4]","[2.0, 2.0, 6.0, 8.0, 3.5, 10.2]",0.5192307692307683,"[0.08846153846153815, 0.08846153846153904, 0.08846153846153815, 0.1769230769230763, 0.35384615384615437, 0.08846153846153815, 0.4423076923076925, 0.0, 0.5307692307692307, 0.2451923076923075, 0.22499999999999964, 0.2048076923076927, 0.2451923076923075, 0.22499999999999964, 0.2048076923076927, 0.372527472527473, 0.3230769230769237, 0.47967032967032885, 0.3807692307692303, 0.5868131868131865, 0.4384615384615387, 0.4384615384615387, 0.09230769230769198, 0.611538461538462, 0.08076923076923048, 0.8653846153846159, 0.17307692307692246]"
[ 1.95277185  3.91756252  5.97211827  7.99806306  8.35738169 11.8683145 ],"[2.0, 4.0, 6.0, 8.0, 8.5, 12.0]","[1.7000000000000002, 4.0, 6.0, 8.0, 8.5, 12.0]",0.28076923076923066,"[0.09358974358974326, 0.09358974358974415, 0.09358974358974326, 0.1871794871794874, 0.09358974358974326, 0.0, 0.2435897435897436, 0.20641025641025657, 0.16923076923076863, 0.2435897435897436, 0.20641025641025657, 0.16923076923076863, 0.22948717948717956, 0.33205128205128176, 0.17820512820512846, 0.38333333333333286, 0.12692307692307647, 0.43461538461538485, 0.43461538461538485, 0.588461538461539, 0.7423076923076923]"
[0.72195228 1.01143156 5.80313415 7.9476515  3.50264885 4.20329243],"[0.7000000000000001, 1.0, 5.7, 8.0, 3.5, 4.2]","[0.7000000000000001, 1.0, 5.7, 8.0, 2.0, 4.2]",1.1635714285714283,"[0.07500000000000018, 0.14999999999999858, 0.07500000000000018, 0.29999999999999893, 0.07500000000000018, 0.4500000000000002, 0.15000000000000036, 0.2999999999999998, 0.07500000000000018, 0.3750000000000009, 8.881784197001252e-16, 0.4500000000000002, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.1628571428571428, 0.17901098901099033, 0.38785714285714157, 0.3580219780219771, 0.38785714285714334, 0.5370329670329674, 0.7757142857142849, 0.9547252747252752, 0.38785714285714334, 0.7458791208791204, 0.0, 0.5370329670329674]"
[0.39616274 1.79650415 5.47625867 7.99607044 3.50222    4.19877546],"[0.4, 1.8, 5.3999999999999995, 8.0, 3.5, 4.2]","[0.4, 1.8, 5.3999999999999995, 8.0, 2.0, 4.2]",1.1603571428571424,"[0.0749999999999984, 0.14999999999999858, 0.07500000000000018, 0.2999999999999998, 0.07500000000000018, 0.4500000000000002, 0.15000000000000036, 0.29999999999999893, 0.07500000000000018, 0.375, 0.0, 0.4500000000000002, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.1617857142857151, 0.17851648351648386, 0.38678571428571384, 0.35703296703296683, 0.38678571428571473, 0.5355494505494507, 0.7735714285714286, 0.9520879120879124, 0.38678571428571473, 0.7438186813186816, 0.0, 0.5355494505494507]"
[1.98595416 3.9966004  5.96599407 7.48201681 3.50377606 4.20475347],"[2.0, 4.0, 6.0, 7.6000000000000005, 3.5, 4.2]","[2.0, 4.0, 6.0, 7.6000000000000005, 3.5, 2.4]",0.878571428571429,"[0.07499999999999973, 0.07500000000000062, 0.07499999999999973, 0.15000000000000036, 0.07499999999999973, 0.0, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.06785714285714262, 0.13516483516483513, 0.2928571428571427, 0.2703296703296698, 0.2928571428571427, 0.40549450549450494, 0.5857142857142854, 0.7208791208791205, 0.2928571428571427, 0.563186813186813, 8.881784197001252e-16, 0.40549450549450583]"
[ 1.86552626  1.93430835  5.99600817  7.99697036  3.9490102  11.54614354],"[1.9000000000000001, 2.0, 6.0, 8.0, 4.0, 11.4]","[1.6, 2.0, 6.0, 8.0, 4.0, 11.4]",0.29230769230769127,"[0.09743589743589709, 0.19487179487179507, 0.09743589743589709, 0.09743589743589709, 0.19487179487179418, 0.38974358974358925, 0.09743589743589709, 0.4871794871794872, 0.0, 0.5846153846153843, 0.2597756410256409, 0.2272435897435896, 0.19471153846153832, 0.2597756410256409, 0.2272435897435896, 0.19471153846153832, 0.23397435897435948, 0.35064102564102484, 0.342307692307692, 0.4089743589743584, 0.4506410256410254, 0.467307692307692, 0.467307692307692, 0.11730769230769234, 0.6423076923076927, 0.8173076923076916]"
[ 1.99473919  3.9859398   5.99999781  7.80745984  3.5001784  11.44675141],"[2.0, 4.0, 6.0, 8.0, 3.5, 11.4]","[1.7000000000000002, 4.0, 6.0, 8.0, 3.5, 11.4]",0.2942307692307695,"[0.09807692307692317, 0.09807692307692317, 0.09807692307692317, 0.19615384615384635, 0.09807692307692317, 0.0, 0.24807692307692353, 0.20192307692307665, 0.15576923076923066, 0.24807692307692353, 0.20192307692307665, 0.15576923076923066, 0.3894688644688644, 0.3455128205128206, 0.4847069597069593, 0.3967948717948717, 0.5799450549450551, 0.4480769230769228, 0.4480769230769228, 0.14038461538461533, 0.601923076923077, 0.7557692307692312]"
[1.86280004 3.45410195 5.96014772 7.97341708 3.50054233 4.20234809],"[1.9000000000000001, 3.4000000000000004, 6.0, 8.0, 3.5, 4.2]","[1.9000000000000001, 3.4000000000000004, 6.0, 8.0, 2.0, 4.2]",0.8999999999999995,"[0.07500000000000018, 0.1499999999999999, 0.07499999999999973, 0.07500000000000062, 0.15000000000000036, 0.30000000000000027, 0.07500000000000062, 0.375, 0.0, 0.4500000000000006, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.07499999999999929, 0.1384615384615384, 0.2999999999999994, 0.2769230769230764, 0.30000000000000027, 0.4153846153846148, 0.5999999999999996, 0.7384615384615385, 0.30000000000000027, 0.5769230769230766, 0.0, 0.4153846153846148]"
[1.80184166 1.62764135 5.96405022 7.86864071 3.50044823 4.20228847],"[1.8, 1.6, 6.0, 8.0, 3.5, 4.2]","[1.8, 1.6, 6.0, 8.0, 2.0, 4.2]",1.0071428571428571,"[0.07500000000000018, 0.1499999999999999, 0.07499999999999929, 0.29999999999999893, 0.07500000000000107, 0.15000000000000036, 0.30000000000000027, 0.07500000000000107, 0.375, 0.0, 0.4500000000000006, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.11071428571428488, 0.1549450549450544, 0.3357142857142854, 0.3098901098901097, 0.3357142857142863, 0.46483516483516496, 0.6714285714285717, 0.826373626373627, 0.3357142857142863, 0.645604395604396, 0.0, 0.46483516483516496]"
[ 1.97720035  3.92298615  5.97211827  7.96956226  3.66482247 11.99985082],"[2.0, 4.0, 6.0, 8.0, 3.5, 12.0]","[1.7000000000000002, 4.0, 6.0, 8.0, 3.5, 12.0]",0.2999999999999998,"[0.09999999999999964, 0.10000000000000053, 0.09999999999999964, 0.20000000000000018, 0.09999999999999964, 0.0, 0.25, 0.20000000000000018, 0.14999999999999947, 0.25, 0.20000000000000018, 0.14999999999999947, 0.3952380952380947, 0.3512820512820509, 0.4904761904761905, 0.402564102564102, 0.5857142857142854, 0.453846153846154, 0.453846153846154, 0.6076923076923073, 0.7615384615384615]"
[1.89579072 1.60596381 5.97339348 7.9999338  3.78708936 8.18602429],"[1.9000000000000001, 1.6, 6.0, 8.0, 4.0, 8.4]","[1.9000000000000001, 1.6, 6.0, 8.0, 4.0, 10.2]",0.536538461538461,"[0.08782051282051206, 0.1756410256410259, 0.08782051282051295, 0.08782051282051295, 0.1756410256410259, 0.3512820512820518, 0.08782051282051295, 0.43910256410256476, 0.0, 0.5269230769230777, 0.24615384615384706, 0.22884615384615437, 0.21153846153846168, 0.24615384615384706, 0.22884615384615437, 0.21153846153846168, 0.203846153846154, 0.3230769230769237, 0.3145604395604398, 0.38269230769230766, 0.42527472527472554, 0.4423076923076916, 0.4423076923076925, 0.08461538461538431, 0.6211538461538471, 0.09423076923076845, 0.8942307692307692, 0.17884615384615454]"
[0.41570234 3.09220862 5.61618201 7.97189759 3.50219531 4.19877539],"[0.4, 3.0, 5.7, 8.0, 3.5, 4.2]","[0.4, 3.0, 5.7, 8.0, 3.5, 2.4]",1.0923214285714282,"[0.07499999999999929, 0.15000000000000036, 0.07499999999999929, 0.2999999999999998, 0.07500000000000018, 0.4500000000000002, 0.14999999999999947, 0.2999999999999998, 0.07500000000000018, 0.375, 0.0, 0.4500000000000002, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.1391071428571431, 0.16804945054945009, 0.36410714285714274, 0.33609890109890106, 0.36410714285714274, 0.5041483516483511, 0.7282142857142855, 0.8962637362637356, 0.36410714285714274, 0.7002060439560438, 8.881784197001252e-16, 0.504148351648352]"
"[6.95384715e-04 2.04311707e-02 5.92374102e+00 7.53619912e+00
 3.50228088e+00 4.20131884e+00]","[0.0, 0.0, 6.0, 7.6000000000000005, 3.5, 4.2]","[0.0, 0.0, 6.0, 7.6000000000000005, 3.5, 2.4]",1.2857142857142865,"[0.07500000000000018, 0.15000000000000036, 0.22499999999999876, 0.07500000000000018, 0.15000000000000036, 0.22499999999999876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4285714285714288, 0.197802197802198, 0.42857142857142794, 0.3956043956043951, 0.4285714285714288, 0.5934065934065931, 0.8571428571428568, 1.0549450549450547, 0.4285714285714288, 0.8241758241758239, 8.881784197001252e-16, 0.593406593406594]"
[1.98595416 3.99945841 5.96599407 7.48201681 2.83034535 3.79289132],"[2.0, 4.0, 6.0, 7.6000000000000005, 3.0, 3.5999999999999996]","[2.0, 4.0, 6.0, 7.6000000000000005, 1.5, 3.5999999999999996]",0.8785714285714286,"[0.07726190476190453, 0.07726190476190498, 0.07726190476190498, 0.15452380952380995, 0.07726190476190498, 0.0, 0.22702380952380974, 0.222261904761905, 0.21750000000000025, 0.22702380952380974, 0.23654761904761923, 0.222261904761905, 0.21750000000000025, 0.061071428571428665, 0.19523809523809543, 0.2928571428571427, 0.5406593406593405, 0.2928571428571427, 0.8560439560439557, 0.5857142857142854, 0.7809523809523808, 0.2928571428571427, 0.8335164835164832, 0.0, 0.8560439560439557]"
